,date_combined,co2_flux(µmol/s/m^2),qc_co2_flux,Rg(W/m^2),Tair(degC)
,41430.395833333336,-18.97917082,0.0,790.3,12.54
,41430.416666666664,-19.18777912,0.0,845.7,13.36
,41430.4375,-12.47184743,0.0,878.3,14.08
,41430.458333333336,-11.02194129,0.0,910.9,14.8
,41430.479166666664,-16.34178417,0.0,940.0,15.46
,41430.5,-21.97126188,0.0,952.6,16.23
,41430.520833333336,-19.9417616,0.0,946.9,16.74
,41430.541666666664,-15.14240528,0.0,946.3,17.25
,41430.5625,-11.32518238,0.0,910.3,17.77
,41430.583333333336,-2.477577288,0.0,853.1,18.53
,41430.604166666664,-3.751708907,0.0,721.1,18.64
,41430.625,1.930948637,0.0,703.4,18.89
,41430.645833333336,-3.765411754,1.0,472.0,19.15
,41430.666666666664,-4.14737112,1.0,623.4,19.2
,41430.6875,-5.836630092,0.0,560.0,19.56
,41430.708333333336,8.2445621,0.0,267.29,19.0
,41430.729166666664,7.650078026,0.0,323.4,19.05
,41430.75,10.57400081,0.0,281.36,19.05
,41430.770833333336,18.06151481,0.0,188.93,18.38
,41430.791666666664,7.782942684,0.0,110.43,17.72
,41430.8125,7.295275927,0.0,36.21,16.95
,41430.833333333336,19.58782392,0.0,11.86,15.97
,41430.854166666664,8.605106139,0.0,-2.14,14.95
,41430.875,17.14234116,0.0,-5.29,13.82
,41430.895833333336,12.47260332,0.0,-4.71,13.21
,41430.916666666664,15.24855084,0.0,-4.71,12.95
,41430.9375,21.16494806,0.0,-4.71,12.34
,41430.958333333336,21.34463402,0.0,-4.71,11.83
,41430.979166666664,17.91536614,0.0,-5.29,11.06
,41431.0,13.85154523,0.0,-5.29,10.34
,41431.020833333336,22.96481722,0.0,-4.14,9.98
,41431.041666666664,22.52914409,0.0,-3.86,9.98
,41431.0625,15.63474946,0.0,-5.0,9.57
,41431.083333333336,20.25520488,0.0,-5.0,9.06
,41431.104166666664,9.629009286,0.0,-5.0,8.7
,41431.125,14.0562506,0.0,-4.14,8.4
,41431.145833333336,11.69815408,0.0,-2.71,8.24
,41431.166666666664,14.57908837,0.0,1.0,7.99
,41431.1875,14.61825933,0.0,23.93,7.68
,41431.208333333336,9.117886937,0.0,65.0,7.78
,41431.229166666664,9.191689325,0.0,121.64,8.04
,41431.25,10.1842477,0.0,229.86,8.45
,41431.270833333336,8.677160392,0.0,289.14,8.65
,41431.291666666664,7.248903659,0.0,395.4,9.57
,41431.3125,1.941682495,0.0,464.6,9.98
,41431.333333333336,2.354554753,1.0,559.4,10.91
,41431.354166666664,-5.011227648,0.0,633.7,11.72
,41431.375,-7.312627308,0.0,708.0,12.44
,41431.395833333336,-11.76063087,0.0,774.3,13.52
,41431.416666666664,-9.175352985,0.0,832.6,14.28
,41431.4375,-9.055549718,0.0,876.6,15.21
,41431.458333333336,-10.25307163,0.0,906.9,15.82
,41431.479166666664,-17.76365332,0.0,918.9,16.69
,41431.5,-20.39807786,0.0,936.0,17.25
,41431.520833333336,-17.32007128,0.0,931.4,18.07
,41431.541666666664,-19.47987706,0.0,911.4,18.84
,41431.5625,-39.14371646,0.0,883.4,19.46
,41431.583333333336,-34.79606771,0.0,845.7,20.07
,41431.604166666664,-30.85294455,0.0,799.4,20.43
,41431.625,-32.74412408,0.0,731.4,20.53
,41431.645833333336,-32.56720621,0.0,674.9,20.68
,41431.666666666664,-15.5340963,0.0,605.1,20.79
,41431.6875,-11.58971271,0.0,520.6,20.63
,41431.708333333336,-18.75704887,0.0,441.7,20.38
,41431.729166666664,-16.47788027,0.0,368.0,20.07
,41431.75,-12.1282482,0.0,281.79,19.76
,41431.770833333336,-6.404863946,0.0,200.57,19.35
,41431.791666666664,-1.535079306,0.0,123.07,18.69
,41431.8125,3.581552848,1.0,60.14,17.77
,41431.833333333336,1.98424533,0.0,16.14,16.74
,41431.854166666664,4.621391597,0.0,-1.29,15.82
,41431.875,4.189102584,0.0,-4.71,14.95
,41431.895833333336,6.129069543,0.0,-4.43,14.28
,41431.916666666664,9.297122193,0.0,-4.43,13.98
,41431.9375,10.27788509,0.0,-4.43,13.47
,41431.958333333336,18.45541229,0.0,-4.43,12.9
,41431.979166666664,20.83995728,0.0,-4.14,12.75
,41432.0,21.10114548,0.0,-4.14,12.44
,41432.020833333336,4.347772256,0.0,-4.14,12.08
,41432.041666666664,0.776286264,2.0,-4.14,11.62
,41432.0625,-1.143337409,0.0,-3.57,11.16
,41432.083333333336,3.513203698,0.0,-3.29,10.91
,41432.104166666664,18.37896409,0.0,-1.57,10.65
,41432.125,19.00481723,0.0,-1.29,10.44
,41432.145833333336,18.78050091,1.0,-0.71,10.34
,41432.166666666664,11.42976476,0.0,1.0,10.24
,41432.1875,6.392041603,0.0,4.43,10.04
,41432.208333333336,5.770622114,0.0,15.07,9.83
,41432.229166666664,5.047188176,0.0,19.07,9.63
,41432.25,7.226596737,1.0,59.5,9.57
,41432.270833333336,-2.397118633,1.0,95.14,9.83
,41432.291666666664,1.070303571,0.0,210.14,9.93
,41432.3125,-4.928144624,1.0,430.9,10.75
,41432.333333333336,-6.292936399,0.0,335.4,10.96
,41432.354166666664,-2.315303316,0.0,323.4,11.52
,41432.375,3.909096114,1.0,356.0,12.13
,41432.395833333336,-15.49852646,0.0,247.36,12.6
,41432.416666666664,-35.03161753,0.0,151.29,12.6
,41432.4375,-39.23976737,0.0,225.71,12.54
,41432.458333333336,-38.42603925,0.0,156.14,13.0
,41432.479166666664,-33.38098234,0.0,497.7,13.11
,41432.5,-31.74938272,0.0,409.7,13.98
,41432.520833333336,-34.986156,0.0,361.1,14.54
,41432.541666666664,-31.09491024,0.0,758.3,15.46
,41432.5625,-40.79390757,0.0,766.9,16.38
,41432.583333333336,-56.43997717,0.0,881.1,17.51
,41432.604166666664,-32.33453464,0.0,829.7,18.33
,41432.625,-19.67953337,0.0,772.6,18.84
,41432.645833333336,-20.75586073,0.0,686.9,19.3
,41432.666666666664,-19.8927275,0.0,612.6,19.46
,41432.6875,-15.11492247,0.0,358.9,19.2
,41432.708333333336,-17.09865273,0.0,341.7,19.1
,41432.729166666664,-14.59048977,0.0,241.0,19.2
,41432.75,-5.324387038,0.0,115.79,18.69
,41432.770833333336,-2.309903943,1.0,71.57,18.28
,41432.791666666664,4.328562791,0.0,98.07,18.02
,41432.8125,3.9403079,0.0,33.64,17.41
,41432.833333333336,6.417469314,0.0,8.71,16.74
,41432.854166666664,4.385950014,1.0,-1.29,15.97
,41432.875,16.29744041,0.0,-2.71,15.62
,41432.895833333336,13.88568796,0.0,-3.57,14.85
,41432.916666666664,11.18706195,0.0,-4.14,14.13
,41432.9375,8.78587832,0.0,-4.43,13.52
,41432.958333333336,7.384164624,0.0,-4.14,12.85
,41432.979166666664,8.716174149,0.0,-3.57,12.34
,41433.0,27.06357534,0.0,-3.57,11.88
,41433.020833333336,10.26157564,0.0,-3.0,11.37
,41433.041666666664,14.90629718,0.0,-1.86,10.91
,41433.0625,20.88818035,0.0,-1.57,10.55
,41433.083333333336,12.5899994,0.0,-2.43,10.04
,41433.104166666664,11.80592383,0.0,-3.29,9.42
,41433.125,7.225402466,0.0,-2.43,9.01
,41433.145833333336,8.555492882,0.0,-3.0,8.6
,41433.166666666664,6.318129765,0.0,2.43,8.14
,41433.1875,18.23174407,0.0,22.36,7.94
,41433.208333333336,9.706869054,0.0,52.79,7.94
,41433.229166666664,-5.172636659,0.0,88.86,8.19
,41433.25,-4.237731008,0.0,171.43,8.55
,41433.270833333336,-8.975648783,0.0,262.5,9.06
,41433.291666666664,-19.31004119,0.0,397.1,9.83
,41433.3125,-21.08788026,0.0,497.7,10.7
,41433.333333333336,-24.41156212,0.0,578.9,11.42
,41433.354166666664,-28.91220688,0.0,630.3,11.98
,41433.375,-29.16192297,0.0,720.0,12.39
,41433.395833333336,-29.52626681,0.0,798.3,13.11
,41433.416666666664,-37.13480179,0.0,857.7,13.67
,41433.4375,-20.97187991,0.0,900.0,14.28
,41433.458333333336,-24.94935836,0.0,933.7,14.59
,41433.479166666664,-24.39712972,0.0,954.9,14.9
,41433.5,-26.57986536,0.0,968.0,15.16
,41433.520833333336,-25.4483665,0.0,965.7,15.77
,41433.541666666664,-18.79571544,0.0,952.0,15.82
,41433.5625,-25.18407744,0.0,929.7,16.13
,41433.583333333336,-32.66397475,0.0,892.6,16.49
,41433.604166666664,-38.63873297,0.0,846.3,16.64
,41433.625,-26.54442395,0.0,788.0,16.79
,41433.645833333336,-19.81529534,0.0,722.9,16.74
,41433.666666666664,-22.51716381,0.0,649.7,16.64
,41433.6875,-22.67347052,0.0,567.4,16.64
,41433.708333333336,-26.83646958,0.0,484.0,16.44
,41433.729166666664,-15.5476533,0.0,397.7,16.03
,41433.75,-5.148780695,0.0,309.7,15.87
,41433.770833333336,-7.231674212,0.0,225.64,15.36
,41433.791666666664,-2.321991299,0.0,145.29,14.9
,41433.8125,2.928298842,0.0,66.64,14.13
,41433.833333333336,2.809974734,0.0,19.93,13.31
,41433.854166666664,6.249536795,0.0,-1.0,12.54
,41433.875,3.645637342,1.0,-5.0,11.83
,41433.895833333336,4.273698392,0.0,-3.29,11.26
,41433.916666666664,7.951721877,0.0,-1.29,11.21
,41433.9375,7.839163607,0.0,-1.86,11.11
,41433.958333333336,8.371456601,0.0,-3.29,10.85
,41433.979166666664,7.327794815,0.0,-3.0,10.8
,41434.0,7.141350228,0.0,-1.0,10.75
,41434.020833333336,15.02230762,0.0,-0.71,10.5
,41434.041666666664,8.832472999,0.0,-0.71,10.19
,41434.0625,10.29622398,0.0,-0.71,9.88
,41434.083333333336,6.401217547,0.0,-0.71,9.93
,41434.104166666664,10.32501803,0.0,-1.0,9.93
,41434.125,15.10095918,0.0,-0.71,9.88
,41434.145833333336,5.013586001,0.0,-0.43,9.83
,41434.166666666664,6.367156838,0.0,1.86,9.83
,41434.1875,2.066541528,0.0,9.79,9.83
,41434.208333333336,1.948709612,0.0,24.43,9.78
,41434.229166666664,2.429232041,0.0,66.29,9.63
,41434.25,2.480172552,1.0,116.29,9.63
,41434.270833333336,-7.924831106,0.0,144.07,9.83
,41434.291666666664,-14.89060115,0.0,198.64,10.04
,41434.3125,-20.96530654,0.0,328.0,10.39
,41434.333333333336,-25.7259286,0.0,310.3,10.6
,41434.354166666664,-19.6235263,0.0,366.3,11.01
,41434.375,-25.47278499,0.0,353.7,11.06
,41434.395833333336,-25.8558134,0.0,345.7,11.11
,41434.416666666664,-23.73086885,0.0,385.7,11.37
,41434.4375,-23.31482262,0.0,402.9,11.47
,41434.458333333336,-32.85740639,0.0,347.4,11.72
,41434.479166666664,-18.37351241,0.0,370.3,11.83
,41434.5,-13.43834789,0.0,537.1,12.29
,41434.520833333336,-28.60896374,0.0,528.0,12.7
,41434.541666666664,-39.03131774,0.0,433.7,12.95
,41434.5625,-34.52706686,0.0,478.9,13.06
,41434.583333333336,-28.14492375,0.0,746.3,13.62
,41434.604166666664,-24.75392891,0.0,557.7,13.82
,41434.625,-20.95579245,0.0,724.0,14.03
,41434.645833333336,-20.32002405,0.0,634.9,14.13
,41434.666666666664,-24.77284876,0.0,517.1,14.08
,41434.6875,-27.8903723,0.0,320.0,13.72
,41434.708333333336,-15.25389589,0.0,320.6,13.67
,41434.729166666664,-13.36994367,0.0,419.4,13.93
,41434.75,-11.06878526,0.0,305.7,13.98
,41434.770833333336,-4.145781934,0.0,225.21,13.67
,41434.791666666664,-2.583986709,0.0,151.5,13.57
,41434.8125,0.251649663,2.0,52.93,12.75
,41434.833333333336,0.954796723,1.0,17.07,12.39
,41434.854166666664,1.452599841,1.0,-0.71,11.72
,41434.875,0.929871547,1.0,-3.29,11.11
,41434.895833333336,-1.319990063,1.0,-5.29,10.04
,41434.916666666664,3.746373813,1.0,-1.57,8.91
,41434.9375,2.916876962,1.0,-0.71,9.52
,41434.958333333336,4.140310952,1.0,-1.0,9.16
,41434.979166666664,5.3217359,0.0,-0.43,9.01
,41435.0,8.217933395,1.0,-1.0,9.16
,41435.020833333336,6.899375883,0.0,-1.57,9.06
,41435.041666666664,8.477363446,0.0,-3.0,9.06
,41435.0625,2.041685642,1.0,-4.71,8.29
,41435.083333333336,8.740271472,1.0,-3.29,7.48
,41435.104166666664,3.597368352,0.0,-0.71,7.22
,41435.125,4.76998573,1.0,-0.14,7.68
,41435.145833333336,5.647786355,0.0,-0.43,7.73
,41435.166666666664,4.677622498,0.0,3.21,7.94
,41435.1875,6.316341721,0.0,15.14,8.45
,41435.208333333336,3.149855573,0.0,35.36,8.7
,41435.229166666664,-1.301369711,0.0,55.71,8.96
,41435.25,2.125102967,0.0,76.21,9.16
,41435.270833333336,-2.644491445,1.0,106.0,9.47
,41435.291666666664,-5.743578412,1.0,125.86,9.88
,41435.3125,-5.458998004,0.0,143.93,10.14
,41435.333333333336,-17.15549925,0.0,195.79,10.55
,41435.354166666664,-14.34443073,0.0,241.93,10.7
,41435.375,-24.18393698,0.0,252.71,10.85
,41435.395833333336,-20.72246335,0.0,255.0,10.96
,41435.416666666664,-18.43695728,0.0,245.86,11.01
,41435.4375,-15.23622166,0.0,281.64,11.32
,41435.458333333336,-19.16115569,0.0,340.6,11.62
,41435.479166666664,-24.6311115,0.0,333.1,11.78
,41435.5,-24.76432439,0.0,360.0,12.03
,41435.520833333336,-26.2161491,0.0,471.4,12.65
,41435.541666666664,-21.16726367,0.0,350.9,12.8
,41435.5625,-10.35475163,0.0,533.1,13.11
,41435.583333333336,-14.59878263,0.0,473.1,13.82
,41435.604166666664,-19.98891658,0.0,500.6,14.08
,41435.625,-18.70466381,0.0,328.6,13.93
,41435.645833333336,-16.41131118,0.0,228.86,13.72
,41435.666666666664,-17.66817132,0.0,241.5,13.62
,41435.6875,-16.22787655,0.0,354.3,13.88
,41435.708333333336,-14.77028809,0.0,168.21,13.26
,41435.729166666664,-7.31189039,0.0,209.43,13.06
,41435.75,-3.950785329,1.0,143.43,13.21
,41435.770833333336,-2.386342434,0.0,66.93,12.8
,41435.791666666664,-1.784230322,0.0,47.5,11.93
,41435.8125,2.531932546,0.0,67.79,11.47
,41435.833333333336,4.11992697,0.0,18.14,11.06
,41435.854166666664,5.052388156,0.0,-1.86,10.55
,41435.875,7.015546502,0.0,-5.0,9.88
,41435.895833333336,5.892191325,0.0,-5.29,9.22
,41435.916666666664,6.215719592,0.0,-4.71,8.35
,41435.9375,6.152726002,0.0,-4.43,8.19
,41435.958333333336,4.418660733,0.0,-4.71,7.48
,41435.979166666664,7.426124453,0.0,-3.29,7.01
,41436.0,6.410589419,0.0,0.43,7.32
,41436.020833333336,5.164963489,0.0,0.43,7.83
,41436.041666666664,7.092482772,0.0,-3.0,7.68
,41436.0625,5.071689041,0.0,-1.57,7.12
,41436.083333333336,3.345210845,0.0,0.14,7.22
,41436.104166666664,2.618785376,0.0,-0.14,7.58
,41436.125,1.469352393,1.0,0.21,7.73
,41436.145833333336,2.966912589,1.0,0.64,7.99
,41436.166666666664,-1.344549512,1.0,4.5,8.24
,41436.1875,3.491411217,0.0,8.64,8.45
,41436.208333333336,-0.514457012,2.0,20.0,8.76
,41436.229166666664,-1.672287134,1.0,74.86,9.11
,41436.25,-8.340503739,0.0,111.14,9.57
,41436.270833333336,-5.16314619,0.0,91.21,10.09
,41436.291666666664,-10.85192166,0.0,117.36,10.5
,41436.3125,-7.649216083,0.0,201.14,11.16
,41436.333333333336,-11.10222006,0.0,186.0,12.13
,41436.354166666664,-16.98441269,0.0,200.57,12.85
,41436.375,-20.10430227,0.0,194.0,13.11
,41436.395833333336,N/A,N/A,192.57,13.36
,41436.416666666664,-9.187645459,0.0,180.21,13.57
,41436.4375,-14.89114425,0.0,186.36,13.72
,41436.458333333336,-14.43772371,0.0,166.57,13.67
,41436.479166666664,-12.74401683,0.0,152.64,13.72
,41436.5,-11.01818113,0.0,256.29,13.93
,41436.520833333336,-14.92791051,0.0,332.0,14.49
,41436.541666666664,-24.93639907,0.0,242.36,14.44
,41436.5625,-11.4261055,0.0,216.71,14.39
,41436.583333333336,-10.67505907,0.0,260.5,14.49
,41436.604166666664,-11.26086353,0.0,259.93,14.75
,41436.625,-8.90319979,0.0,268.64,14.9
,41436.645833333336,-12.9311181,0.0,215.07,14.95
,41436.666666666664,-15.71240382,0.0,242.57,14.85
,41436.6875,-26.26086468,0.0,131.5,14.95
,41436.708333333336,-19.7701716,0.0,118.93,14.64
,41436.729166666664,-11.2341359,0.0,285.0,14.59
,41436.75,-9.026778494,0.0,199.07,14.75
,41436.770833333336,-7.222878856,0.0,240.5,14.64
,41436.791666666664,-3.142216578,1.0,170.07,14.44
,41436.8125,0.910900881,0.0,52.07,13.67
,41436.833333333336,1.309904464,0.0,16.14,12.75
,41436.854166666664,13.37710734,0.0,-0.71,12.13
,41436.875,12.86977379,0.0,-3.0,11.78
,41436.895833333336,3.476381156,1.0,-2.14,11.67
,41436.916666666664,1.990065532,1.0,-1.57,11.72
,41436.9375,-5.287905992,0.0,-0.14,11.83
,41436.958333333336,-1.209331082,2.0,-0.14,11.93
,41436.979166666664,1.756163319,2.0,0.14,12.03
,41437.0,1.003162521,1.0,-0.43,12.19
,41437.020833333336,1.119932642,1.0,-0.71,12.49
,41437.041666666664,-1.33607659,1.0,-0.71,13.26
,41437.0625,2.414728302,1.0,-0.71,13.62
,41437.083333333336,6.596394136,0.0,-0.43,13.67
,41437.104166666664,4.032845695,1.0,-0.43,13.67
,41437.125,18.86570614,1.0,-0.43,13.57
,41437.145833333336,-1.099739244,2.0,-0.43,13.52
,41437.166666666664,0.569537698,1.0,1.14,13.31
,41437.1875,8.132179906,1.0,7.79,13.21
,41437.208333333336,4.633352287,1.0,17.14,13.11
,41437.229166666664,0.00715,1.0,20.0,12.9
,41437.25,0.00211,0.0,20.36,12.85
,41437.270833333336,3.916188186,2.0,51.79,12.8
,41437.291666666664,-14.98304136,2.0,82.86,12.9
,41437.3125,-12.83422785,0.0,124.86,12.95
,41437.333333333336,-13.35395007,0.0,165.71,13.16
,41437.354166666664,-13.31734741,0.0,157.5,13.26
,41437.375,-26.54142619,0.0,191.29,13.41
,41437.395833333336,-23.71511972,0.0,248.64,13.57
,41437.416666666664,-22.10472291,0.0,278.36,13.72
,41437.4375,-25.51083797,0.0,146.29,13.62
,41437.458333333336,-36.12776036,0.0,138.29,13.67
,41437.479166666664,-31.10214706,0.0,243.07,13.77
,41437.5,-27.13867883,0.0,211.29,14.03
,41437.520833333336,-29.9282319,0.0,225.86,14.08
,41437.541666666664,-29.89872669,0.0,141.0,14.08
,41437.5625,-33.75362524,0.0,158.5,14.23
,41437.583333333336,-24.55031254,0.0,118.86,14.39
,41437.604166666664,-18.1863311,0.0,103.5,14.44
,41437.625,-12.41268066,0.0,75.57,14.54
,41437.645833333336,-6.252491596,0.0,104.71,14.69
,41437.666666666664,-6.186385338,0.0,109.86,15.21
,41437.6875,-5.49779827,0.0,114.07,15.51
,41437.708333333336,-0.312078064,1.0,45.57,15.36
,41437.729166666664,1.933133336,0.0,34.36,15.21
,41437.75,1.610839874,2.0,26.64,14.85
,41437.770833333336,1.264208885,1.0,27.21,14.75
,41437.791666666664,4.815476699,1.0,39.21,14.59
,41437.8125,2.314290493,0.0,27.43,14.49
,41437.833333333336,3.454585188,0.0,6.0,14.23
,41437.854166666664,4.005011335,0.0,0.43,13.98
,41437.875,4.032966278,1.0,-0.43,13.77
,41437.895833333336,2.082856952,0.0,-0.43,13.67
,41437.916666666664,4.347540963,0.0,-0.43,13.57
,41437.9375,-2.115798404,1.0,-0.71,13.31
,41437.958333333336,-1.543492489,1.0,-0.43,13.0
,41437.979166666664,8.852969049,1.0,-0.43,12.75
,41438.0,-3.775563902,2.0,-1.0,12.7
,41438.020833333336,1.967604733,1.0,-1.0,12.75
,41438.041666666664,5.839224796,0.0,-1.29,12.65
,41438.0625,8.136654363,1.0,-0.71,12.65
,41438.083333333336,4.014563636,0.0,-0.71,12.54
,41438.104166666664,4.790611393,0.0,-0.71,12.6
,41438.125,4.63009745,0.0,-2.14,12.44
,41438.145833333336,3.725408961,0.0,-1.29,12.34
,41438.166666666664,3.890319724,0.0,0.14,12.29
,41438.1875,6.082488807,0.0,1.07,12.19
,41438.208333333336,3.717688801,0.0,5.0,11.67
,41438.229166666664,4.859826548,0.0,10.79,11.67
,41438.25,5.395056285,1.0,19.5,11.83
,41438.270833333336,1.675694804,1.0,36.07,11.78
,41438.291666666664,-3.315749123,0.0,57.43,11.93
,41438.3125,-6.21014631,0.0,52.86,11.98
,41438.333333333336,-9.368994684,1.0,89.43,12.13
,41438.354166666664,-4.354407049,0.0,100.86,12.24
,41438.375,-6.003673468,0.0,114.79,12.29
,41438.395833333336,-6.061772365,0.0,161.71,12.65
,41438.416666666664,1.348570485,0.0,129.93,13.0
,41438.4375,-5.712888103,0.0,106.21,13.16
,41438.458333333336,-6.176158426,0.0,150.79,13.26
,41438.479166666664,-6.169500054,0.0,229.43,13.47
,41438.5,4.679794216,1.0,198.5,13.77
,41438.520833333336,-2.184123241,0.0,227.93,13.67
,41438.541666666664,2.003534339,1.0,317.7,13.88
,41438.5625,-10.20717185,0.0,685.7,15.21
,41438.583333333336,-8.555191447,0.0,425.1,15.72
,41438.604166666664,-13.44470357,0.0,498.3,15.87
,41438.625,-5.058082878,1.0,557.1,15.77
,41438.645833333336,-12.40085703,0.0,656.0,15.87
,41438.666666666664,-11.27028227,0.0,241.14,15.41
,41438.6875,-8.169350425,0.0,263.64,15.36
,41438.708333333336,-15.07632477,0.0,381.1,15.77
,41438.729166666664,-18.61791572,0.0,373.7,15.82
,41438.75,-10.56638687,0.0,245.0,15.56
,41438.770833333336,-10.06112772,0.0,124.43,15.21
,41438.791666666664,-10.84265434,0.0,53.5,14.75
,41438.8125,-6.789450872,0.0,24.14,14.44
,41438.833333333336,0.572714079,1.0,18.57,14.08
,41438.854166666664,3.22812915,1.0,-0.14,13.47
,41438.875,6.638420947,0.0,-4.43,12.95
,41438.895833333336,8.08518667,0.0,-5.57,12.29
,41438.916666666664,18.96803202,0.0,-5.86,11.42
,41438.9375,12.3106992,0.0,-5.57,10.55
,41438.958333333336,17.70352045,1.0,-5.57,10.09
,41438.979166666664,-1.488387926,1.0,-5.29,9.88
,41439.0,-0.742270549,1.0,-5.57,9.37
,41439.020833333336,15.55132595,0.0,-5.29,9.06
,41439.041666666664,17.64304817,0.0,-5.0,8.81
,41439.0625,2.276054108,2.0,-5.0,8.7
,41439.083333333336,28.765093,0.0,-5.0,8.04
,41439.104166666664,27.89650424,0.0,-3.86,7.88
,41439.125,19.56176706,0.0,-3.57,8.14
,41439.145833333336,28.38512859,0.0,-2.71,7.83
,41439.166666666664,12.94626122,0.0,11.07,7.48
,41439.1875,4.01492681,0.0,32.14,7.99
,41439.208333333336,8.169223366,1.0,26.0,8.55
,41439.229166666664,4.410752422,0.0,36.0,9.27
,41439.25,4.29356519,0.0,40.79,9.88
,41439.270833333336,2.481906483,0.0,89.93,10.5
,41439.291666666664,5.545496367,0.0,64.71,11.26
,41439.3125,2.647818555,1.0,143.29,11.78
,41439.333333333336,-5.207425104,0.0,171.57,12.29
,41439.354166666664,-3.860268734,1.0,70.71,12.13
,41439.375,-14.0784061,0.0,131.29,12.13
,41439.395833333336,-5.968900208,0.0,295.4,12.54
,41439.416666666664,-11.22205123,0.0,489.1,13.31
,41439.4375,-12.16895449,1.0,697.1,13.93
,41439.458333333336,-33.55083305,0.0,622.9,14.39
,41439.479166666664,-35.00620795,0.0,545.7,14.64
,41439.5,-44.21753182,0.0,535.4,14.69
,41439.520833333336,-45.09822468,0.0,770.9,15.05
,41439.541666666664,-36.96489007,0.0,604.0,15.05
,41439.5625,-38.16838542,0.0,709.7,15.46
,41439.583333333336,-29.56798723,0.0,838.3,15.51
,41439.604166666664,-42.59239529,0.0,872.6,16.13
,41439.625,-39.85646886,0.0,810.9,16.03
,41439.645833333336,-32.29634456,0.0,754.9,15.77
,41439.666666666664,-31.41674436,0.0,428.6,15.41
,41439.6875,-23.98168739,0.0,343.4,14.9
,41439.708333333336,-23.15032294,0.0,387.4,14.64
,41439.729166666664,-19.26541184,0.0,262.64,14.54
,41439.75,-13.66732753,0.0,126.93,14.03
,41439.770833333336,-17.02425383,0.0,80.93,13.88
,41439.791666666664,-5.079959585,0.0,26.86,13.62
,41439.8125,-0.963463307,1.0,17.71,13.36
,41439.833333333336,2.979184954,1.0,16.21,13.16
,41439.854166666664,4.003683227,0.0,0.71,12.54
,41439.875,6.857623358,0.0,-3.57,11.88
,41439.895833333336,4.036214061,1.0,-3.86,11.57
,41439.916666666664,12.14083989,0.0,-2.71,11.37
,41439.9375,7.987509143,0.0,-1.29,11.52
,41439.958333333336,9.000491934,0.0,-2.43,11.93
,41439.979166666664,10.27017854,0.0,-3.57,11.88
,41440.0,21.08339127,0.0,-3.86,12.49
,41440.020833333336,7.409685219,1.0,-3.0,12.49
,41440.041666666664,29.73369625,0.0,-0.71,12.03
,41440.0625,18.10110601,0.0,-0.14,11.98
,41440.083333333336,6.152150642,0.0,-0.14,11.88
,41440.104166666664,6.49618603,0.0,-3.0,11.42
,41440.125,9.070853114,0.0,-4.14,10.75
,41440.145833333336,18.66073804,0.0,-3.86,10.09
,41440.166666666664,16.23061793,0.0,1.29,9.42
,41440.1875,13.29445466,0.0,28.21,9.22
,41440.208333333336,15.3828096,0.0,56.36,9.57
,41440.229166666664,10.28992917,0.0,126.93,9.98
,41440.25,0.760425416,0.0,213.36,10.39
,41440.270833333336,-1.750229583,0.0,224.21,10.7
,41440.291666666664,5.729018291,0.0,364.6,11.37
,41440.3125,-3.117835421,0.0,470.9,11.83
,41440.333333333336,-4.935227323,0.0,583.4,12.39
,41440.354166666664,-10.78219332,0.0,673.7,13.0
,41440.375,-27.47584551,0.0,648.0,13.26
,41440.395833333336,-40.29064916,0.0,802.3,13.77
,41440.416666666664,-53.95448286,0.0,587.4,13.98
,41440.4375,-39.43676897,0.0,305.1,13.72
,41440.458333333336,-42.68615193,0.0,506.3,13.41
